damage,year,month,targetspp,point_x,point_y,bear_abund,landcover_2,altitude,human_population,dist_to_forest,dist_to_town,livestock_killed,shannondivindex,prop_arable,prop_orchards,prop_pasture,prop_ag_mo,prop_seminatural,prop_deciduous,prop_coniferous,prop_mixedforest,prop_grassland,prop_for_regen,openhab_10k,forest_10k,urban_10k,heteroag_10k,ag_10k,shdi_10k,s.bear_abund,s.altitude,s.dist_to_town,s.dist_to_forest
1,2009,7,bovine,626122,476634,25,Forests,783,0,0,1228.773782,1,0.261294,0,0,0,0,0,1.315,1.582,94.766,0,2.337,-1.145078015,1.269631985,-0.536387379,-1.145078015,-0.622584975,-1.224068221,0.010261545,-0.155263371,0.295698214,-0.434991409
1,2009,8,bovine,628620,480161,25,Forests,505,247,0,89.219829,6,1.52473,0,0,12.033,41.811,4.064,23.526,0,11.741,0,0,0.017528312,-0.37181126,0.689632263,0.017528312,-0.622584975,2.011525882,0.010261545,-1.144572177,-1.050857716,-0.434991409
1,2009,6,bovine,628186,479394,25,Forests,666,0,0,687.309837,6,1.440075,0,0,10.831,0,4.292,5.293,15.493,50.232,0,13.859,-0.505300595,0.18435548,0.444428397,-0.505300595,-0.622584975,1.941713313,0.010261545,-0.681726067,-0.870503006,-0.434991409
1,2009,7,bovine,628174,479385,25,Forests,666,0,0,695.869727,6,1.440075,0,0,10.831,0,4.292,5.293,15.493,50.232,0,13.859,-0.505300595,0.18435548,0.444428397,-0.505300595,-0.622584975,1.941713313,0.010261545,-0.681726067,-0.870503006,-0.434991409
1,2009,7,bovine,628186,479385,25,Forests,666,0,0,696.300793,6,1.440075,0,0,10.831,0,4.292,5.293,15.493,50.232,0,13.859,-0.505300595,0.18435548,0.444428397,-0.505300595,-0.622584975,1.941713313,0.010261545,-0.681726067,-0.870503006,-0.434991409
1,2009,8,bovine,628180,479374,25,Forests,666,0,0,707.052445,6,1.440075,0,0,10.831,0,4.292,5.293,15.493,50.232,0,13.859,-0.546576564,0.235462621,0.444428397,-0.546576564,-0.622584975,1.902685285,0.010261545,-0.571109318,-0.835434363,-0.434991409
1,2010,7,bovine,544405,516979,40,Open,642,0,44.830152,2453.612689,1,1.082362,8.455,0,13.954,0,0,65.424,2.733,0,9.434,0,0.788013032,-0.09523108,-0.536387379,0.788013032,-0.027561835,0.912246936,0.508957391,-0.586729458,-0.227374319,-0.30517347
1,2010,9,bovine,555606,504495,25,Open,698,0,48.861581,974.916653,9,1.555093,7.695,0,35.675,0,0,30.886,0,8.659,10.595,6.489,1.207652016,-0.53114544,-0.308697999,1.207652016,0.326340832,1.270197875,-0.250290713,-0.439302376,-0.660538115,-0.434991409
1,2010,11,bovine,556018,479379,9,Open,623,0,120.339145,1981.398049,2,0.841786,4.991,0,39.08,0,0,55.929,0,0,0,0,0.402770622,0.325651905,-0.536387379,0.402770622,-0.276460408,-0.545005373,-1.084668685,-0.774864764,-0.054872651,-0.343196264
1,2010,5,bovine,556912,511988,56,Open,633,0,28.644638,2209.071072,2,0.732333,1.019,0,0,0,0,42.252,0,0,56.729,0,1.689204855,-0.37181126,-0.536387379,1.689204855,-0.101453586,0.186217183,0.681362978,-0.757944822,-0.27641307,-0.343196264
1,2010,6,bovine,558628,508338,25,Open,761,0,37.208412,3811.417588,4,0.699462,0,0,0,0,4.705,73.721,0,0,21.574,0,-0.340196719,0.899856313,-0.536387379,-0.340196719,-0.622584975,-1.301846346,-0.250290713,-0.222658454,0.478561856,-0.251401118
1,2010,4,bovine,561125,508749,56,Open,751,0,124.262524,1598.425538,4,1.093377,0,0,37.42,0,0,33.491,0,29.09,0,0,1.180134638,0.229450036,-0.536387379,1.180134638,-0.622584975,0.097563442,0.821585067,-0.253565339,0.022201783,-0.251401118
1,2010,6,bovine,568545,494324,54,Open,747,0,48.543133,1698.819039,3,1.346221,17.608,0,32.274,4.914,0,40.929,0,0,0,1.389,0.093200856,0.385777923,-0.343727143,0.093200856,-0.28812753,-0.017994219,3.33152843,-0.250384245,-0.544707681,-0.343196264
1,2010,6,bovine,572600,563108,18,Hetero_ag,953,68,151.199275,68.853235,4,1.178264,0,0,23.247,0,7.888,0,56.694,0,9.754,2.418,1.04254814,-0.113268833,-0.343727143,1.04254814,-0.618695935,1.164414174,-0.501724983,0.532144435,-0.659062202,-0.30517347
1,2010,7,bovine,573630,563959,18,Hetero_ag,936,171,72.568457,31.412116,1,1.737343,8.587,0,15.733,4.002,18.524,0,35.745,0,2.512,13.309,0.217028762,-0.362792297,0.707146874,0.217028762,-0.2259029,1.865386572,-0.501724983,0.347778208,-0.783169299,-0.30517347
