damage,year,month,targetspp,point_x,point_y,bear_abund,landcover_2,altitude,human_population,dist_to_forest,dist_to_town,livestock_killed,shannondivindex,prop_arable,prop_orchards,prop_pasture,prop_ag_mo,prop_seminatural,prop_deciduous,prop_coniferous,prop_mixedforest,prop_grassland,prop_for_regen,openhab_10k,forest_10k,urban_10k,heteroag_10k,ag_10k,shdi_10k,s.bear_abund,s.altitude,s.dist_to_town,s.dist_to_forest
1,2012,9,alte,595666,497674,59,Art_surfaces,602,9,679.447356,0,5,1.794288,7.724,0,28.371,0,5.154,11.21,0,13.975,0,24.12,1.242048493,-1.063261669,0.391884689,1.242048493,0.676354365,1.063316451,0.454182959,-0.808538816,-1.086341317,0.349306673
1,2012,8,alte,595581,497416,37,Art_surfaces,593,259,754.437271,0,5,1.794288,7.724,0,28.371,0,5.154,11.21,0,13.975,0,24.12,0.898082151,-0.967059886,0.251768114,0.898082151,0.804692757,1.132931531,0.454182959,-0.824021269,-1.086341317,0.281951593
1,2012,8,alte,601032,490695,37,Open,739,0,16.475965,4164.974884,2,1.249043,0,0,10.196,0,0,0,41.766,32.894,0,15.145,-0.491541906,0.984032841,-0.536387379,-0.491541906,-0.622584975,0.646648,0.454182959,-0.317384667,0.272268209,-0.343196264
1,2012,10,alte,600983,491184,37,Open,724,0,50.281984,3786.798283,2,1.249043,0,0,10.196,0,0,0,41.766,32.894,0,15.145,-0.477783266,0.975013964,-0.536387379,-0.477783266,-0.622584975,0.853354628,0.454182959,-0.367350409,0.134624587,-0.434991409
1,2012,8,alte,632994,458282,23,Open,855,239,241.714311,0,1,0.662694,0,0,81.089,0,6.692,0.539,0.943,0,0,0,2.012533311,-0.350767042,0.654603166,2.012533311,-0.622584975,0.649446889,-0.134920863,0.176123804,-1.015374116,-0.229731225
1,2013,5,alte,525489,589468,37,Open,1055,0,246.406197,4501.606844,1,1.016278,0,0,0,0,3.598,0,20.411,0,14.042,61.95,-0.065023626,0.743528426,-0.536387379,-0.065023626,-0.622584975,0.074254042,0.03412915,0.882293226,0.652355089,-0.251401118
1,2013,7,alte,526803,560464,58,Art_surfaces,891,196,446.227746,0,2,1.666955,0,0,0,22.785,0,0.005,15.063,11.043,32.604,11.345,0.72609898,-0.735574262,0.426913786,0.72609898,-0.622584975,1.062946598,0.615530091,0.241567235,-1.086341317,0.023984319
1,2013,7,alte,526803,560464,58,Art_surfaces,891,196,446.227746,0,2,1.666955,0,0,0,22.785,0,0.005,15.063,11.043,32.604,11.345,0.72609898,-0.735574262,0.426913786,0.72609898,-0.622584975,1.062946598,0.615530091,0.241567235,-1.086341317,0.023984319
1,2013,8,alte,535236,551644,48,Hetero_ag,727,108,84.868267,0,3,1.264177,0,0,13.986,38.156,0,2.082,0,39.492,0,6.285,0.003769622,-0.179407608,-0.536387379,0.003769622,-0.622584975,1.106998848,0.882749534,-0.343329833,0.596419559,-0.343196264
1,2013,6,alte,561200,534211,30,Open,796,0,41.593014,1330.205655,2,1.149627,19.545,0,36.786,0,2.684,0,40.985,0,0,0,0.540357218,0.121222997,-0.536387379,0.540357218,-0.260904265,0.58877934,-0.414285797,-0.000791942,0.051349446,-0.434991409
1,2013,5,alte,567529,496535,54,Open,602,1,47.195855,193.318057,6,0.623998,6,0,9.759,0.066,0,82.6,0,0,0,0,-0.402110673,0.130241874,0.934836317,-0.402110673,-0.381464502,0.47108442,3.33152843,-0.807455937,-0.870503006,-0.343196264
1,2013,8,alte,575649,493488,48,Open,615,0,161.02002,879.633745,5,1.382515,4.432,0,51.932,0,0,21.465,5.693,0,0,7.493,1.414031664,-0.098237372,-0.203610614,1.414031664,-0.373686402,0.489493331,1.462100649,-0.651945792,-0.681766032,-0.251401118
1,2013,8,alte,576269,492721,48,Open,610,32,237.459059,0,5,1.382515,4.432,0,51.932,0,0,21.465,5.693,0,0,7.493,1.214531311,-0.606303091,0.864777998,1.214531311,0.042440894,1.343597669,1.462100649,-0.729540987,-1.036159928,-0.343196264
1,2013,6,alte,582281,477359,26,Open,535,0,1678.653566,1123.486508,2,0.808763,44.737,0,52.802,0.574,0,1.649,0,0,0,0,2.741741964,-1.580346341,-0.361241707,2.741741964,0.804692757,-0.566172785,-0.028151291,-1.030438234,-0.544707681,1.070560921
1,2013,8,alte,582281,477359,26,Open,535,0,1678.653566,1123.486508,2,0.808763,44.737,0,52.802,0.574,0,1.649,0,0,0,0,2.741741964,-1.580346341,-0.361241707,2.741741964,0.804692757,-0.566172785,-0.028151291,-1.030438234,-0.544707681,1.070560921
1,2013,9,alte,638394,478315,15,Forests,454,77,0,551.184366,1,1.731954,0,0,18.232,12.991,12.294,29.434,0,0,0,0,0.08632156,-0.251558967,0.707146874,0.08632156,-0.622584975,1.35292559,-0.954181006,-1.366894398,-0.935797151,-0.434991409
1,2014,7,alte,494273,538507,26,Art_surfaces,437,229,340.58052,0,1,1.580811,3.247,0,12.412,6.843,31.623,28.272,0,0,0,0,0.065683576,-1.04522383,0.794719679,0.065683576,-0.260904265,1.312892826,-0.444309973,-1.347365869,-1.086341317,-0.104019317
1,2014,7,alte,497128,537122,26,Art_surfaces,445,137,331.90784,0,1,1.658574,13.493,0,6.051,0.03,13.821,28.897,0,0,27.9,0,0.788013032,-1.153450868,0.81223429,0.788013032,-0.152011149,1.786016714,-0.444309973,-1.336787549,-1.086341317,-0.024471041
1,2014,6,alte,510220,530723,32,Art_surfaces,451,794,1265.296849,0,1,1.210683,58.278,0,8.357,3.303,12.973,0.16,0,0,0,0,-0.567214499,-1.47813193,0.794719679,-0.567214499,1.314156858,0.740006901,-0.112067249,-1.308717973,-1.086341317,0.758345484
1,2014,9,alte,517321,565932,42,Open,1023,0,422.0424,2202.948448,2,0.910646,0,0,0,0,0,50.812,0,2.788,43.423,2.976,0.45780528,0.569162613,-0.536387379,0.45780528,-0.622584975,-0.537852401,0.533255468,0.725341911,1.212163458,0.023984319
1,2014,8,alte,525760,539780,42,Open,646,0,185.409909,922.616871,2,1.249252,59.158,0,15.649,0.942,4.559,0,0,0.14,0,0,-0.195730828,-1.171488708,1.092467315,-0.195730828,1.010811811,1.401905344,0.690160268,-0.594055025,-0.75919868,-0.17535553
1,2014,6,alte,534375,601019,32,Art_surfaces,803,3,436.947465,0,1,1.694647,10.095,0,42.02,14.777,8.802,0,5.225,0,9.962,0,2.198274876,-0.967059886,0.426913786,2.198274876,-0.424243938,1.646627699,-0.342456756,-0.073046778,-1.086341317,0.100261692
1,2014,11,alte,547727,506314,32,Open,534,167,18.074515,342.369642,3,1.423364,33.439,0,27.653,6.231,0,26.167,0,0,0,6.51,-0.0994203,-0.428931072,-0.536387379,-0.0994203,0.773580359,0.821380018,0.51830898,-1.005175659,-0.446651619,-0.343196264
1,2014,6,alte,560814,507888,56,Open,693,0,84.507581,2495.807544,1,0.792349,0,0,17.743,0,0,73.085,0,7.88,1.291,0,0.684823011,0.469954451,-0.536387379,0.684823011,-0.622584975,-0.323778155,0.681362978,-0.483478976,-0.099795097,-0.434991409
1,2014,6,alte,574881,507695,53,Open,691,0,91.912502,4355.359222,3,0.842318,0,0,0,0,0.801,69.137,20.609,0,9.453,0,0.106959545,0.722484208,-0.536387379,0.106959545,-0.622584975,-0.177368277,0.56583257,-0.420882596,0.497754013,-0.30517347
1,2014,7,alte,578563,499086,53,Hetero_ag,700,200,40.882281,447.160631,10,1.214644,0,0,16.937,9.767,0,49.904,0,0,0,0,-0.32643808,-0.528139148,2.248428888,-0.32643808,0.155223031,1.198518209,0.56583257,-0.422173739,-0.837956116,-0.434991409
1,2014,8,alte,578981,502594,53,Art_surfaces,677,280,96.61536,0,7,1.616346,36.638,0,4,26.385,2.79,7.542,0,0,0,0,0.161994203,-0.525132855,0.54951575,0.161994203,0.22522576,1.404584551,0.56583257,-0.529033315,-1.050857716,-0.343196264
1,2014,7,alte,581775,519478,18,Open,885,0,94.513409,2391.662001,1,1.315199,0,0,2.88,0,0,43.231,0,24.262,23.829,5.798,1.345238513,0.109197828,-0.536387379,1.345238513,-0.622584975,1.233047211,-0.499638705,0.196354517,-0.222988075,-0.30517347
1,2014,9,alte,593957,492565,37,Art_surfaces,640,195,39.45657,0,1,1.547705,22.195,0,39.137,0,0,0,11.827,13.584,0,1.925,0.815530213,-0.504088723,0.461942946,0.815530213,0.291339411,1.307806736,0.454182959,-0.70354841,-1.086341317,-0.30517347
1,2014,7,alte,595370,493972,37,Art_surfaces,592,861,384.589191,0,4,1.586408,22.922,0,3.694,3.889,9.591,5.773,0,0.291,0,10.163,0.11383884,-0.870858103,3.66710875,0.11383884,0.124110689,1.903638691,0.454182959,-0.823933374,-1.086341317,-0.04553759
1,2014,7,alte,595392,493832,37,Art_surfaces,593,861,274.133792,0,4,1.586408,22.922,0,3.694,3.889,9.591,5.773,0,0.291,0,10.163,0.11383884,-0.82576346,3.737167195,0.11383884,0.050218938,1.906098255,0.454182959,-0.82065421,-1.086341317,-0.104019317
1,2014,7,alte,626193,479217,25,Hetero_ag,615,60,90.944502,0,3,1.470393,0,0,2.106,0,13.467,17.52,11.027,46.945,0,8.936,-0.71168039,0.707452746,-0.536387379,-0.71168039,-0.622584975,1.259339751,0.010261545,-0.710967716,-0.354828188,-0.343196264
1,2014,7,alte,626043,479264,25,Hetero_ag,628,60,151.242715,0,3,1.470393,0,0,2.106,0,13.467,17.52,11.027,46.945,0,8.936,-0.71168039,0.719477915,-0.536387379,-0.71168039,-0.622584975,1.236420737,0.010261545,-0.682013998,-0.32200118,-0.30517347
1,2014,7,alte,628183,480426,25,Hetero_ag,570,247,354.297591,21.831368,6,1.52473,0,0,12.033,41.811,4.064,23.526,0,11.741,0,0,0.313339389,-0.353773421,0.444428397,0.313339389,-0.622584975,1.818307685,0.010261545,-0.863904235,-1.050857716,-0.144709683
1,2014,7,alte,629437,480360,25,Art_surfaces,491,302,4.192071,71.934267,1,1.649349,0,0,20.647,1.867,16.251,24.893,0,22.797,0,0,0.347735964,-0.570227412,1.057438218,0.347735964,-0.622584975,1.660701303,0.010261545,-1.190324278,-1.086341317,-0.343196264
1,2014,9,alte,648910,480084,12,Forests,279,24,0,1370.012893,2,0.299672,0,0,5.954,0,0,92.618,0,0,0,1.428,0.616029861,0.35872112,-0.536387379,0.616029861,-0.486468581,-0.634617248,-1.076283642,-1.915717413,-0.198541902,-0.434991409
1,2015,9,alte,532675,571563,36,Forests,899,0,224.722518,4475.050252,1,0.986014,0,0,0,0,5.188,0,68.651,1.661,15.4,9.101,0.856806182,0.136254459,-0.536387379,0.856806182,-0.540915132,1.027971557,-0.43700807,0.283808637,0.441102921,-0.343196264
1,2015,8,alte,549589,579319,45,Forests,931,0,167.736167,1285.586337,1,1.038333,0.072,0,0,0,0,0,34.016,0,47.376,18.536,0.898082151,-0.32972291,-0.186096035,0.898082151,0.213558639,0.85796253,0.207592415,0.357777418,-0.610278879,-0.343196264
1,2015,8,alte,564375,552985,16,Art_surfaces,749,30,2128.647539,0,1,0.669731,74.58,0,0,0,3.553,0,0,0,0,0,-1.055646757,-1.619428323,1.495302367,-1.055646757,2.274749731,-0.767971766,-0.662860496,-0.263115117,-1.086341317,1.14963854
1,2015,10,alte,622061,498873,30,Forests,811,0,0,2552.586219,1,1.125497,0,0,8.187,0,4.68,34.463,0,51.045,0,1.624,-0.670404421,0.938938285,-0.536387379,-0.670404421,-0.622584975,0.382122422,0.168340615,-0.104718737,-0.411219781,-0.434991409
1,2015,7,alte,642114,452511,22,Hetero_ag,383,202,13.380859,217.870926,3,1.052996,0,0,10.634,0,20.703,61.691,0,0,0,0,-0.470903922,0.139260751,0.81223429,-0.470903922,-0.412576816,0.269840489,-0.026721575,-1.612082117,-1.050857716,-0.343196264
1,2016,7,alte,503474,553189,27,Art_surfaces,484,187,1161.111562,0,2,1.047291,66.014,0,0.492,13.323,5.149,0,0,0,0,0,-0.237006797,-1.273703097,0.426913786,-0.237006797,1.360825344,1.173153679,0.13843317,-1.154638282,-1.086341317,0.611634273
1,2016,7,alte,503523,553035,27,Art_surfaces,477,187,1302.817885,0,2,1.047291,66.014,0,0.492,13.323,5.149,0,0,0,0,0,-0.408990017,-1.405980582,0.426913786,-0.408990017,1.493052758,1.041800935,0.13843317,-1.221865477,-1.086341317,0.772385255
1,2016,7,alte,503311,550054,27,Art_surfaces,437,260,1031.024478,0,2,1.229061,28.723,0,5.462,40.892,0,0,0,0,0,0,-0.243886093,-1.47813193,1.26761305,-0.243886093,0.396343561,1.468161216,0.13843317,-1.371905261,-1.086341317,0.482960047
1,2016,7,alte,504711,550816,27,Ag_land,450,0,1160.373142,101.301004,2,1.229061,28.723,0,5.462,40.892,0,0,0,0,0,0,0.27206342,-1.50518869,1.372700465,0.27206342,0.653020122,1.132623545,0.13843317,-1.323858589,-1.050857716,0.761870834
1,2016,7,alte,515884,552827,34,Art_surfaces,675,33,172.366258,455.510134,2,1.346276,2.775,0,12.457,0,40.249,32.388,0,0,0,0,-0.078782315,-0.672441866,1.442758659,-0.078782315,-0.237570022,0.991894791,-0.165069145,-0.565748176,-1.086341317,-0.17535553
1,2016,5,alte,554719,557324,36,Ag_land,737,0,2719.627628,1479.15005,1,0.694589,49.186,0,50.797,0,0.018,0,0,0,0,0,1.379635187,-1.613415711,-0.536387379,1.379635187,1.185818577,-0.153990931,0.70333408,-0.295439575,-0.251156561,1.272497019
1,2016,7,alte,560566.9235,503616.2544,25,Forests,766,0,71.093485,2533.733494,2,1.237135,0,0,11.124,0,1.385,53.691,0,0,15.439,18.361,1.737360119,0.009989667,-0.536387379,1.737360119,-0.622584975,0.427326647,-0.250290713,-0.185018966,-0.11199501,-0.434991409
1,2016,6,alte,577553.6849,498242.7718,48,Open,596,221,78.733374,41.003344,10,1.214644,0,0,16.937,9.767,0,49.904,0,0,0,0,-0.243886093,0.220431159,1.915651905,-0.243886093,-0.603139775,-0.009802874,1.462100649,-0.799709731,-1.050857716,-0.343196264
0,2014,0, ,560910.3024,573132.8099,20,Forests,1069,36,269.166005,584.571867,0,1.577345,0,0,28.739,0,12.31,0,17.519,0,0.365,25.986,0.416529311,0.0641031,1.547846075,0.416529311,-0.622584975,1.5265675,-0.394816698,0.869287412,-0.848310098,-0.434991409
0,2013,0, ,630844.9087,465911.8856,15,Forests,944,0,0,1635.576839,0,1.116373,0,0,0,0,6.888,1.209,36.538,50.86,0,3.179,-0.766715024,0.920900531,-0.536387379,-0.766715024,-0.622584975,0.536169135,-0.954181006,0.379116341,-0.327788576,-0.434991409
0,2013,0, ,570099.3654,566606.0355,18,Open,1474,0,256.53904,3310.29705,0,0.850175,0,0,0,0,0,0,44.885,0,50.346,4.769,1.242048493,0.226443744,-0.536387379,1.242048493,-0.622584975,-0.238854555,-0.501724983,2.270171805,-0.096609629,-0.159605973
0,2011,0, ,567903.4882,535422.035,17,Ag_land,798,0,3172.256497,1261.358306,0,0,100,0,0,0,0,0,0,0,0,0,-1.145078015,-1.619428323,0.164195309,-1.145078015,2.92033049,-1.888413125,-1.158213288,-0.065020435,-0.64743344,2.508184845
0,2012,0, ,644570.6948,469967.4773,12,Forests,615,0,0,1107.733262,0,1.149141,0,0,8.753,0,27.307,52.814,0,0,0,0,-0.993732816,0.740522134,-0.536387379,-0.993732816,-0.47480146,-0.980081926,-0.950358644,-0.714547801,-0.196417131,-0.434991409
0,2012,0, ,520764.2906,539362.32,31,Ag_land,584,0,816.975995,824.385141,0,0.833376,70.301,0,14.613,0.298,0.072,14.716,0,0,0,0,-0.567214499,-1.472119313,0.724661485,-0.567214499,2.294195063,-0.641444134,0.395761332,-0.870671909,-0.731505315,0.411318037
0,2013,0, ,644887.357,476245.5263,26,Forests,549,0,0,1128.161175,0,0.317095,0,0,0,0,0,93.084,0,0,4.051,1.832,-0.216368813,0.767578764,-0.536387379,-0.216368813,-0.622584975,-0.633086639,-0.182853082,-0.981397119,-0.473799389,-0.434991409
0,2009,0, ,632809.3146,483086.0355,25,Open,579,0,225.410263,737.269027,0,0.934571,0,0,59.552,0,7.358,31.358,0,0,0,0,2.12260243,-0.606303091,0.374370141,2.12260243,-0.622584975,0.085983983,0.010261545,-0.80973492,-0.835434363,-0.229731225
0,2016,0, ,514034.4013,548976.0459,34,Open,918,0,506.963622,397.969748,0,1.357543,23.945,0,40.072,0,26.787,6.813,0,1.305,0,0.538,0.492201855,-0.930984207,-0.256154291,0.492201855,0.446901068,1.332556645,-0.165069145,0.269239769,-0.619627413,0.023984319
0,2011,0, ,574750.1975,575412.8585,18,Forests,1267,0,71.66523,1284.50637,0,0.971409,0,0,0,0,0.503,0,37.085,0,51.916,10.496,1.978136638,-0.09523108,-0.536387379,1.978136638,-0.622584975,-0.216673492,-0.501724983,1.569416997,0.134624587,-0.434991409
0,2013,0, ,634469.2398,496859.3596,10,Open,773,0,285.988649,2774.822614,1,0.681016,0,0,76.07,0,0,18.284,0,5.646,0,0,2.445930689,-0.299659901,-0.536387379,2.445930689,-0.622584975,-0.014539644,-1.418464326,-0.172761555,-0.107482633,-0.144709683
0,2009,0, ,513114.0018,547540.1643,43,Forests,761,107,0,579.237951,1,1.448577,23.779,0,8.644,0,23.774,36.813,0,0,0,0,-0.058144331,-0.783675196,0.374370141,-0.058144331,0.45079009,0.973396456,0.412173988,-0.191832319,-0.905409749,-0.434991409
0,2015,0, ,573226.7226,531050.3207,18,Ag_land,691,0,1081.448828,667.154132,1,0.711534,78.866,0,5.032,0,0,0,3.165,0,0,0,-0.801111648,-1.484144547,1.442758659,-0.801111648,2.305862129,-0.667911334,-0.560204906,-0.470622756,-0.837956116,0.59130947
0,2013,0, ,650388.2278,464228.9744,12,Forests,390,0,0,1712.495712,0,0.563983,0,0,4.877,0,0,82.675,0,0,12.448,0,-0.477783266,0.812673493,-0.536387379,-0.477783266,-0.622584975,-1.035765506,-0.950358644,-1.549547653,-0.397374419,-0.434991409
0,2012,0, ,579768.4825,499840.5368,53,Hetero_ag,620,0,715.519388,172.620572,3,1.107895,60.766,0,0.959,0.658,24.079,2.084,0,0,0,0,-0.491541906,-1.288734645,0.479457494,-0.491541906,1.55138831,0.58187019,0.56583257,-0.687727368,-0.974132325,0.411318037
0,2012,0, ,580873.355,531303.6252,20,Open,1119,0,60.875231,3128.933991,0,0.596203,0,0,28.347,0,0,71.653,0,0,0,0,1.702963446,0.022014836,-0.536387379,1.702963446,-0.622584975,0.117741381,-0.458599899,1.087549375,1.071458335,-0.30517347
0,2011,0, ,549178.837,594970.278,27,Forests,1093,0,0,2803.842067,0,0,0,0,0,0,0,0,100,0,0,0,-0.340196719,0.917894239,-0.536387379,-0.340196719,-0.622584975,-1.37757454,-0.537198109,1.015170491,1.830445265,-0.434991409
0,2014,0, ,547342.3149,585771.5438,26,Forests,1133,0,63.004077,2012.367624,0,1.027772,0,0,0,0,0,0,37.129,0,45.751,17.12,2.294585798,-0.272603099,-0.536387379,2.294585798,-0.572027453,-0.06723495,-0.272261815,1.029443634,0.233724929,-0.434991409
0,2009,0, ,640352.6532,467935.5609,26,Forests,590,0,0,1027.752392,1,0.894517,0,0,8.934,0,0,58.546,0,32.521,0,0,-0.979974164,1.197480626,-0.536387379,-0.979974164,-0.622584975,-0.860179097,-0.182853082,-0.91172998,0.587416809,-0.434991409
0,2013,0, ,568514.7615,551446.7377,17,Forests,1096,0,0,1633.844145,0,1.299168,0.174,0,12.47,14.789,0,0,55.263,0,3.739,0,0.450925887,0.313626564,-0.536387379,0.450925887,-0.622584975,0.330651764,-1.158213288,0.967395189,-0.479997281,-0.434991409
0,2011,0, ,553805.765,583800.3838,23,Forests,1072,0,90.913064,2137.72515,0,1.18863,0,0,0,0,0,5.394,48.504,6.316,4.433,35.352,-0.842387617,1.137354436,-0.536387379,-0.842387617,-0.622584975,0.641153694,-0.14258743,0.797950274,1.008393513,-0.434991409
0,2012,0, ,523489.0452,558244.678,42,Forests,879,0,0,1834.54642,1,1.006725,0,0,0,4.957,0,5.008,51.954,38.081,0,0,-1.145078015,1.095266172,-0.536387379,-1.145078015,-0.622584975,0.108292158,0.690160268,0.215707149,-0.376669314,-0.434991409
0,2009,0, ,592938.0413,529065.1029,0,Forests,1095,0,0,7103.797088,0,0.4274,0,0,0,0,0,0,4.238,89.569,5.462,0.732,0.237666747,0.665364482,-0.536387379,0.237666747,-0.622584975,-0.099638309,-1.810810778,0.961832712,1.418961636,-0.434991409
0,2012,0, ,546568.9544,540869.34,45,Forests,1325,0,0,2461.983128,1,1.557049,0,0,16.894,0,0,13.568,26.066,13.977,0,29.495,-0.684163061,1.068209541,-0.536387379,-0.684163061,-0.622584975,0.92403415,0.997885921,1.795685603,-0.149547418,-0.434991409
0,2013,0, ,605736.9139,495038.3647,59,Forests,1426,0,0,7182.239181,0,1.035745,0,0,0,0,0,1.413,35.783,12.664,0,50.14,-1.145078015,1.269631985,-0.536387379,-1.145078015,-0.622584975,-0.072576345,2.486927139,2.123483817,1.460827607,-0.434991409
0,2012,0, ,534590.7742,563994.0079,58,Forests,1238,0,0,5206.743378,0,0.22659,0,0,0,0,0,0,94.788,4.438,0,0.774,-1.145078015,1.269631985,-0.536387379,-1.145078015,-0.622584975,-0.865154015,0.615530091,1.590558914,1.787611292,-0.434991409
0,2014,0, ,562132.8169,476524.2534,7,Ag_land,505,0,4027.05155,832.516753,0,0.046847,99.195,0,0,0,0,0,0,0,0,0,-1.131319359,-1.619428323,0.864777998,-1.131319359,2.79588112,-1.735412619,-1.118357587,-1.130132337,-0.768966351,3.309530469
0,2014,0, ,554063.8627,480868.2617,9,Open,650,132,64.381835,0,0,0.689376,0,0,45.66,0,0,54.34,0,0,0,0,0.994392679,0.334670782,-0.536387379,0.994392679,-0.622584975,-0.991633153,-1.084668685,-0.652818893,-0.307316635,-0.30517347
0,2012,0, ,652197.7197,510232.5021,6,Forests,486,0,0,6090.931283,0,0.694738,0,0,4.31,0,0,73.596,0,22.094,0,0,-0.649766437,1.053177908,-0.536387379,-0.649766437,-0.622584975,-0.976753247,-1.279206454,-1.183618629,1.171821134,-0.434991409
0,2012,0, ,556131.0121,528427.1265,56,Open,1220,0,16.529483,3045.38178,0,0.94823,0,0,0,0,0,5.553,16.723,69.625,6.955,1.144,-0.601611173,1.032133862,-0.536387379,-0.601611173,-0.622584975,0.36982568,0.990146588,1.391332426,-0.077707855,-0.434991409
0,2009,0, ,509921.4995,525540.8128,30,Forests,718,0,0,2625.943872,0,0.675328,0,0,21.449,0,0,74.639,0,0,0,3.912,0.024407607,0.692421113,-0.536387379,0.024407607,-0.552582253,-0.71517893,-0.038582403,-0.394374991,-0.127627199,-0.434991409
0,2010,0, ,531275.1085,608824.7295,32,Hetero_ag,750,2,93.352527,133.721029,0,1.364106,0,0,1.904,9.898,0,0,52.584,7.726,4.348,22.35,0.210149467,0.445904113,-0.256154291,0.210149467,-0.610917856,1.04240664,-0.342456756,-0.28320836,-0.765023652,-0.343196264
0,2016,0, ,652850.1201,495328.3544,1,Ag_land,392,0,95.303844,1772.925992,0,1.734507,12.544,0,19.049,0,8.922,34.352,0,0,0,9.004,-0.319558735,0.08815361,-0.536387379,-0.319558735,0.264116147,0.900274119,-1.76074898,-1.524706907,-0.45757032,-0.343196264
0,2012,0, ,595663.479,531192.386,0,Forests,1209,0,0,10395.67801,0,0.682283,0,0,0,0,0,40.071,0,59.804,0,0.125,-1.145078015,1.269631985,-0.536387379,-1.145078015,-0.622584975,-0.709108636,-1.810810778,1.396770638,2.585139857,-0.434991409
0,2014,0, ,508382.9749,538127.0259,43,Hetero_ag,437,131,830.862247,133.081718,0,1.273418,54.759,0,8.678,10.537,19.723,0,0,0,0,0,-0.629128453,-1.463100393,0.917321705,-0.629128453,0.964143325,1.09436116,0.412173988,-1.352805272,-0.98597854,0.43100228
0,2009,0, ,647251.7726,460670.4271,4,Forests,362,0,0,890.009058,0,0.795955,0,0,3.084,0.005,40.254,56.657,0,0,0,0,-0.739197695,0.346695951,-0.536387379,-0.739197695,-0.572027453,-0.204362971,-1.434271517,-1.647820828,-0.518603715,-0.434991409
0,2013,0, ,597125.9564,483296.168,69,Forests,935,0,0,2653.18225,0,0.469056,0,0,0,0,0,17.846,82.154,0,0,0,-1.145078015,1.269631985,-0.536387379,-1.145078015,-0.622584975,-0.729702491,2.09726217,0.45347069,-0.127627199,-0.434991409
0,2012,0, ,546866.3624,520527.3424,40,Open,715,0,241.981735,3645.346621,0,0.614192,0,0,0,0,0,69.603,0,0,30.397,0,2.060688575,-0.344754458,-0.536387379,2.060688575,-0.47480146,-0.016033915,0.508957391,-0.391616051,0.264833893,-0.17535553
0,2014,0, ,564316.6811,573041.6672,32,Forests,1035,0,0,1391.254303,1,0.859057,0,0,9.17,0,0.58,0,72.668,0,0,15.051,-0.615369813,0.972007672,-0.308697999,-0.615369813,-0.622584975,-0.562492218,0.51830898,0.788337714,-0.608958293,-0.434991409
0,2012,0, ,549487.9553,526913.1521,56,Forests,751,0,0,7867.140589,0,0.609448,0,0,0,0,0,75.331,0,0,23.373,1.295,0.127597529,0.713465331,-0.536387379,0.127597529,-0.622584975,-0.763605796,0.990146588,-0.074097617,2.281798044,-0.434991409
0,2010,0, ,530640.8824,525026.9316,27,Art_surfaces,505,21,701.353683,0,0,0.72941,77.55,0,13.931,0,0.588,0,0,0,0,0.824,0.636667747,-1.213576972,1.057438218,0.636667747,1.119704982,0.864333515,-0.225817747,-1.135579642,-1.086341317,-0.251401118
0,2016,0, ,605319.9201,513041.3909,60,Forests,1088,0,0,4539.430198,0,0.485883,0,0,0,0,0,85.403,0,0,11.874,2.723,-0.188851533,0.851755464,-0.536387379,-0.188851533,-0.622584975,-1.003374305,2.33379364,0.898771962,1.580364024,-0.343196264
0,2011,0, ,559781.8037,535259.3917,30,Forests,1012,0,0,2822.078303,0,0.469663,0,0,0.793,0,0,0,84.092,0,0,15.115,-0.51217989,0.972007672,-0.536387379,-0.51217989,-0.595361695,-0.543574319,-0.414285797,0.707600609,0.195496027,-0.434991409
0,2013,0, ,588247.0964,454383.9734,51,Forests,834,0,0,896.217703,0,1.088213,0,0,6.697,6.787,0,41.938,0,44.579,0,0,0.017528312,0.506030131,-0.536387379,0.017528312,-0.622584975,0.911821429,0.938574409,-0.045610433,-0.019470397,-0.434991409
0,2013,0, ,620797.1194,461457.4311,33,Forests,1156,0,0,4452.980326,0,0.692618,0,0,0,0,0,0,48.374,51.626,0,0,-1.145078015,1.269631985,-0.536387379,-1.145078015,-0.622584975,-0.750512883,-0.252355147,1.258743091,3.047459979,-0.434991409
0,2012,0, ,602859.2486,497156.5285,59,Forests,969,0,0,3924.937505,0,0.95787,0,0,0,0,0,0,67.127,9.384,5.514,17.974,-0.966215499,1.191468041,-0.536387379,-0.966215499,-0.622584975,-0.261134633,2.486927139,0.411142476,0.299337536,-0.434991409
0,2013,0, ,605429.4799,509941.1842,60,Forests,918,0,0,2276.505752,0,1.025997,0,0,0,0,0,11.082,0,55.713,2.562,30.643,-1.041888105,1.224537429,-0.536387379,-1.041888105,-0.622584975,-0.244718445,2.33379364,0.388630615,0.67287251,-0.434991409
0,2015,0, ,603886.2954,504916.6444,59,Open,776,0,5.382114,1331.285079,0,1.274086,0,0,28.638,0,2.98,9.021,11.011,48.351,0,0,0.691702306,0.2715383,-0.536387379,0.691702306,-0.591472654,0.843935933,2.486927139,-0.238859651,-0.347975418,-0.434991409
0,2016,0, ,530223.2384,603474.9751,32,Open,727,23,169.261032,797.468088,0,1.396326,14.587,0,0,44.413,0,0,0,3.383,26.141,0,1.070065322,-1.231614812,0.164195309,1.070065322,0.497458576,0.855286835,-0.342456756,-0.281351531,-0.781099841,-0.251401118
